OrderID;CustomerID;OrderDate;DeliveryDate;OrderStatus;PaymentMethod;TransactionID;ProductID;QuantityOrdered;Totalprice;DiscountsApplied;TaxApplied
100;1419;2023-10-24 10:00:42.543;NULL;NULL;PayPal;234;399;1;78.01;0.00;6.24
101;2724;2023-08-26 10:00:42.547;NULL;NULL;Credit Card;235;413;1;284.98;0.00;22.80
102;36;2024-02-12 10:00:42.550;NULL;NULL;Cash on Delivery;236;658;1;130.40;0.00;10.43
102;36;2024-02-12 10:00:42.550;NULL;NULL;Cash on Delivery;237;759;1;1586.86;0.00;126.95
102;36;2024-02-12 10:00:42.550;NULL;NULL;Cash on Delivery;238;772;1;260.91;0.00;20.87
103;25;2024-11-17 10:00:42.553;2024-11-22 10:00:42.553;Completed;Credit Card;239;590;1;56.92;0.00;4.55
103;25;2024-11-17 10:00:42.553;2024-11-22 10:00:42.553;Completed;Credit Card;240;202;1;93.54;0.00;7.48
104;3777;2024-05-07 10:00:42.557;NULL;NULL;NULL;241;135;1;1174.63;0.00;93.97
105;7573;2022-11-21 10:00:42.557;2022-11-24 10:00:42.557;Completed;Credit Card;242;411;1;289.05;0.00;23.12
105;7573;2022-11-21 10:00:42.557;2022-11-24 10:00:42.557;Completed;Credit Card;243;391;1;1806.28;0.00;144.50
105;7573;2022-11-21 10:00:42.557;2022-11-24 10:00:42.557;Completed;Credit Card;244;460;1;275.63;49.63;22.05
105;7573;2022-11-21 10:00:42.557;2022-11-24 10:00:42.557;Completed;Credit Card;245;181;1;153.51;0.00;12.28
106;229;2024-08-21 10:00:42.560;2024-08-27 10:00:42.560;Completed;NULL;246;910;1;1563.32;393.30;125.07
106;229;2024-08-21 10:00:42.560;2024-08-27 10:00:42.560;Completed;NULL;247;727;1;111.25;6.48;8.90
107;3386;2023-10-09 10:00:42.563;2023-10-12 10:00:42.563;Completed;Debit Card;248;868;1;437.11;0.00;34.97
107;3386;2023-10-09 10:00:42.563;2023-10-12 10:00:42.563;Completed;Debit Card;249;163;1;206.91;0.00;16.55
107;3386;2023-10-09 10:00:42.563;2023-10-12 10:00:42.563;Completed;Debit Card;250;211;1;103.32;0.00;8.27
108;750;2022-12-16 10:00:42.570;NULL;NULL;Cash on Delivery;251;800;1;184.52;24.09;14.76
109;106;2023-02-15 10:00:42.570;2023-02-21 10:00:42.570;Completed;Credit Card;252;126;1;164.69;22.81;13.18
109;106;2023-02-15 10:00:42.570;2023-02-21 10:00:42.570;Completed;Credit Card;253;676;1;199.52;0.00;15.96
109;106;2023-02-15 10:00:42.570;2023-02-21 10:00:42.570;Completed;Credit Card;254;349;1;459.21;0.00;36.74
110;8751;2023-03-10 10:00:42.573;NULL;NULL;Credit Card;255;951;1;707.38;166.19;56.59
110;8751;2023-03-10 10:00:42.573;NULL;NULL;Credit Card;256;592;1;314.12;0.00;25.13
111;2693;2022-12-25 10:00:42.577;2022-12-31 10:00:42.577;Completed;NULL;257;51;1;40.79;0.00;3.26
112;3196;2024-11-13 10:00:42.580;2024-11-17 10:00:42.580;Completed;NULL;258;917;1;85.92;22.90;6.87
112;3196;2024-11-13 10:00:42.580;2024-11-17 10:00:42.580;Completed;NULL;259;324;1;102.54;0.00;8.20
112;3196;2024-11-13 10:00:42.580;2024-11-17 10:00:42.580;Completed;NULL;260;848;1;150.13;0.00;12.01
113;5408;2024-01-17 10:00:42.583;NULL;NULL;NULL;261;82;1;489.38;57.29;39.15
113;5408;2024-01-17 10:00:42.583;NULL;NULL;NULL;262;312;1;212.77;0.00;17.02
113;5408;2024-01-17 10:00:42.583;NULL;NULL;NULL;263;750;1;131.48;0.00;10.52
113;5408;2024-01-17 10:00:42.583;NULL;NULL;NULL;264;231;1;130.65;39.30;10.45
114;6;2024-06-06 10:00:42.587;NULL;NULL;PayPal;265;628;1;36.35;0.00;2.91
114;6;2024-06-06 10:00:42.587;NULL;NULL;PayPal;266;565;1;1097.78;0.00;87.82
115;3568;2023-06-17 10:00:42.590;2023-06-24 10:00:42.590;Completed;Credit Card;267;639;1;180.30;0.00;14.42
115;3568;2023-06-17 10:00:42.590;2023-06-24 10:00:42.590;Completed;Credit Card;268;668;1;54.69;0.00;4.38
115;3568;2023-06-17 10:00:42.590;2023-06-24 10:00:42.590;Completed;Credit Card;269;214;1;127.06;0.00;10.16
115;3568;2023-06-17 10:00:42.590;2023-06-24 10:00:42.590;Completed;Credit Card;270;667;1;153.91;0.00;12.31
116;1206;2023-12-22 10:00:42.593;NULL;NULL;Credit Card;271;512;1;55.03;0.00;4.40
117;405;2024-07-15 10:00:42.597;2024-07-18 10:00:42.597;Completed;Credit Card;272;974;1;959.92;0.00;76.79
117;405;2024-07-15 10:00:42.597;2024-07-18 10:00:42.597;Completed;Credit Card;273;428;1;611.25;0.00;48.90
117;405;2024-07-15 10:00:42.597;2024-07-18 10:00:42.597;Completed;Credit Card;274;726;1;102.21;26.19;8.18
118;1456;2024-09-20 10:00:42.600;NULL;NULL;Credit Card;275;147;1;88.77;0.00;7.10
118;1456;2024-09-20 10:00:42.600;NULL;NULL;Credit Card;276;103;1;1080.82;0.00;86.47
118;1456;2024-09-20 10:00:42.600;NULL;NULL;Credit Card;277;181;1;120.58;32.93;9.65
118;1456;2024-09-20 10:00:42.600;NULL;NULL;Credit Card;278;733;1;69.63;0.00;5.57
119;5801;2023-05-23 10:00:42.603;NULL;NULL;Credit Card;279;316;1;129.88;10.80;10.39
120;2379;2024-03-01 10:00:42.607;NULL;NULL;NULL;280;599;1;114.26;0.00;9.14
120;2379;2024-03-01 10:00:42.607;NULL;NULL;NULL;281;295;1;410.49;0.00;32.84
121;2962;2025-01-25 10:00:42.607;NULL;NULL;PayPal;282;76;1;174.34;0.00;13.95
121;2962;2025-01-25 10:00:42.607;NULL;NULL;PayPal;283;951;1;873.57;0.00;69.89
121;2962;2025-01-25 10:00:42.607;NULL;NULL;PayPal;284;649;1;227.12;0.00;18.17
121;2962;2025-01-25 10:00:42.607;NULL;NULL;PayPal;285;560;1;102.43;0.00;8.19
122;9988;2023-05-09 10:00:42.610;2023-05-13 10:00:42.610;Completed;Credit Card;286;810;19;6554.62;0.00;524.37
122;9988;2023-05-09 10:00:42.610;2023-05-13 10:00:42.610;Completed;Credit Card;287;460;1;325.26;0.00;26.02
122;9988;2023-05-09 10:00:42.610;2023-05-13 10:00:42.610;Completed;Credit Card;288;582;1;1125.31;0.00;90.02
122;9988;2023-05-09 10:00:42.610;2023-05-13 10:00:42.610;Completed;Credit Card;289;881;1;351.79;0.00;28.14
123;7115;2023-07-05 10:00:42.617;2023-07-11 10:00:42.617;Completed;PayPal;290;498;1;1264.83;0.00;101.19
123;7115;2023-07-05 10:00:42.617;2023-07-11 10:00:42.617;Completed;PayPal;291;730;1;77.46;0.00;6.20
124;9101;2024-11-21 10:00:42.617;NULL;NULL;NULL;292;152;1;119.88;24.10;9.59
124;9101;2024-11-21 10:00:42.617;NULL;NULL;NULL;293;578;1;128.44;0.00;10.28
124;9101;2024-11-21 10:00:42.617;NULL;NULL;NULL;294;961;1;213.75;0.00;17.10
125;4209;2025-03-25 10:00:42.620;NULL;NULL;Credit Card;295;783;1;49.63;0.00;3.97
126;188;2023-08-20 10:00:42.623;NULL;NULL;NULL;296;472;1;169.41;10.80;13.55
127;431;2023-11-29 10:00:42.627;2023-12-03 10:00:42.627;Completed;NULL;297;441;1;75.47;20.05;6.04
128;3907;2024-01-22 10:00:42.627;2024-01-26 10:00:42.627;Completed;Debit Card;298;630;1;153.38;0.00;12.27
128;3907;2024-01-22 10:00:42.627;2024-01-26 10:00:42.627;Completed;Debit Card;299;728;1;155.27;0.00;12.42
128;3907;2024-01-22 10:00:42.627;2024-01-26 10:00:42.627;Completed;Debit Card;300;456;1;207.03;0.00;16.56
129;4;2022-10-20 10:00:42.630;NULL;NULL;PayPal;301;175;1;1257.14;0.00;100.57
130;6732;2024-04-25 10:00:42.633;NULL;Pending;NULL;302;617;1;1887.43;0.00;150.99
130;6732;2024-04-25 10:00:42.633;NULL;Pending;NULL;303;751;1;102.60;0.00;8.21
130;6732;2024-04-25 10:00:42.633;NULL;Pending;NULL;304;341;1;1835.11;0.00;146.81
131;7922;2023-11-05 10:00:42.637;2023-11-12 10:00:42.637;Completed;Credit Card;305;192;1;198.16;0.00;15.85
132;1376;2024-10-22 10:00:42.637;NULL;NULL;Debit Card;306;713;1;348.58;27.52;27.89
132;1376;2024-10-22 10:00:42.637;NULL;NULL;Debit Card;307;193;1;831.66;0.00;66.53
133;1064;2023-07-19 10:00:42.640;2023-07-23 10:00:42.640;Completed;Credit Card;308;981;1;131.82;0.00;10.55
134;2597;2023-03-15 10:00:42.643;2023-03-23 10:00:42.643;Completed;PayPal;309;995;1;17.57;0.96;1.41
134;2597;2023-03-15 10:00:42.643;2023-03-23 10:00:42.643;Completed;PayPal;310;43;1;32.08;0.00;2.57
134;2597;2023-03-15 10:00:42.643;2023-03-23 10:00:42.643;Completed;PayPal;311;346;1;53.70;0.00;4.30
135;3151;2023-07-28 10:00:42.647;NULL;NULL;PayPal;312;318;1;78.62;0.00;6.29
135;3151;2023-07-28 10:00:42.647;NULL;NULL;PayPal;313;42;1;450.96;0.00;36.08
136;126;2025-05-09 10:00:42.647;2025-05-17 10:00:42.647;Completed;PayPal;314;2;1;1486.95;200.20;118.96
137;5133;2023-05-07 10:00:42.650;2023-05-11 10:00:42.650;Completed;NULL;315;555;1;926.20;0.00;74.10
138;2213;2024-11-26 10:00:42.650;2024-11-28 10:00:42.650;Completed;NULL;316;273;1;111.49;0.00;8.92
138;2213;2024-11-26 10:00:42.650;2024-11-28 10:00:42.650;Completed;NULL;317;427;1;199.55;0.00;15.96
138;2213;2024-11-26 10:00:42.650;2024-11-28 10:00:42.650;Completed;NULL;318;189;1;116.86;0.00;9.35
139;89;2025-02-14 10:00:42.653;2025-02-21 10:00:42.653;Completed;NULL;319;861;1;160.80;0.00;12.86
139;89;2025-02-14 10:00:42.653;2025-02-21 10:00:42.653;Completed;NULL;320;8;1;14.69;2.80;1.18
140;5538;2025-06-12 10:00:42.657;2025-06-20 10:00:42.657;Completed;Debit Card;321;206;1;50.28;0.00;4.02
141;64;2025-01-27 10:00:42.660;NULL;Cancelled;NULL;322;145;1;66.66;13.26;5.33
141;64;2025-01-27 10:00:42.660;NULL;Cancelled;NULL;323;885;1;1201.36;0.00;96.11
142;8681;2025-04-28 10:00:42.660;2025-04-30 10:00:42.660;Completed;NULL;324;428;1;611.25;0.00;48.90
142;8681;2025-04-28 10:00:42.660;2025-04-30 10:00:42.660;Completed;NULL;325;138;1;402.46;0.00;32.20
142;8681;2025-04-28 10:00:42.660;2025-04-30 10:00:42.660;Completed;NULL;326;315;1;46.08;0.00;3.69
143;1231;2023-03-20 10:00:42.663;2023-03-26 10:00:42.663;Completed;NULL;327;532;1;37.49;0.00;3.00
143;1231;2023-03-20 10:00:42.663;2023-03-26 10:00:42.663;Completed;NULL;328;720;1;30.10;3.23;2.41
143;1231;2023-03-20 10:00:42.663;2023-03-26 10:00:42.663;Completed;NULL;329;963;1;45.82;0.00;3.67
144;1214;2024-12-28 10:00:42.667;2024-12-31 10:00:42.667;Returned;Debit Card;330;810;1;273.42;71.56;21.87
144;1214;2024-12-28 10:00:42.667;2024-12-31 10:00:42.667;Returned;Debit Card;331;714;1;225.85;0.00;18.07
144;1214;2024-12-28 10:00:42.667;2024-12-31 10:00:42.667;Returned;Debit Card;332;292;1;752.05;159.80;60.16
144;1214;2024-12-28 10:00:42.667;2024-12-31 10:00:42.667;Returned;Debit Card;333;479;1;99.19;0.00;7.94
145;8645;2025-02-20 10:00:42.670;NULL;NULL;NULL;334;894;1;84.36;0.00;6.75
145;8645;2025-02-20 10:00:42.670;NULL;NULL;NULL;335;658;1;130.40;0.00;10.43
145;8645;2025-02-20 10:00:42.670;NULL;NULL;NULL;336;487;1;128.96;0.00;10.32
145;8645;2025-02-20 10:00:42.670;NULL;NULL;NULL;337;894;1;84.36;0.00;6.75
146;7429;2023-11-15 10:00:42.673;2023-11-22 10:00:42.673;Completed;NULL;338;799;1;26.66;0.00;2.13
147;493;2023-03-01 10:00:42.673;NULL;Cancelled;Credit Card;339;936;1;1439.53;0.00;115.16
147;493;2023-03-01 10:00:42.673;NULL;Cancelled;Credit Card;340;94;1;37.19;0.00;2.98
147;493;2023-03-01 10:00:42.673;NULL;Cancelled;Credit Card;341;400;1;447.72;0.00;35.82
147;493;2023-03-01 10:00:42.673;NULL;Cancelled;Credit Card;342;893;1;322.47;0.00;25.80
148;3438;2025-02-19 10:00:42.680;NULL;NULL;Cash on Delivery;343;413;1;284.98;0.00;22.80
148;3438;2025-02-19 10:00:42.680;NULL;NULL;Cash on Delivery;344;548;1;140.58;0.00;11.25
148;3438;2025-02-19 10:00:42.680;NULL;NULL;Cash on Delivery;345;738;1;149.09;0.00;11.93
149;1791;2023-08-04 10:00:42.680;2023-08-06 10:00:42.680;Completed;Credit Card;346;308;1;198.45;0.00;15.88
149;1791;2023-08-04 10:00:42.680;2023-08-06 10:00:42.680;Completed;Credit Card;347;689;1;1248.60;343.68;99.89
149;1791;2023-08-04 10:00:42.680;2023-08-06 10:00:42.680;Completed;Credit Card;348;778;1;251.34;0.00;20.11
149;1791;2023-08-04 10:00:42.680;2023-08-06 10:00:42.680;Completed;Credit Card;349;226;1;354.05;0.00;28.32
150;5646;2023-12-25 10:00:42.687;2024-01-02 10:00:42.687;Completed;Debit Card;350;627;1;83.76;0.00;6.70
151;1;2024-12-12 10:00:42.687;2024-12-17 10:00:42.687;Completed;NULL;351;318;9;538.22;169.36;43.06
151;1;2024-12-12 10:00:42.687;2024-12-17 10:00:42.687;Completed;NULL;352;282;1;549.34;140.48;43.95
151;1;2024-12-12 10:00:42.687;2024-12-17 10:00:42.687;Completed;NULL;353;580;3;1643.61;0.00;131.49
152;172;2025-09-04 10:00:42.690;2025-09-06 10:00:42.690;Completed;Cash on Delivery;354;435;1;364.78;0.00;29.18
153;544;2025-03-06 10:00:42.690;NULL;NULL;PayPal;355;857;1;121.89;0.00;9.75
154;47;2023-05-13 10:00:42.693;2023-05-16 10:00:42.693;Completed;Credit Card;356;732;1;367.72;0.00;29.42
155;1;2024-12-15 10:00:42.697;2024-12-21 10:00:42.697;Completed;NULL;357;792;1;113.38;11.19;9.07
156;2180;2025-01-01 10:00:42.697;2025-01-08 10:00:42.697;Completed;Cash on Delivery;358;702;1;253.48;0.00;20.28
156;2180;2025-01-01 10:00:42.697;2025-01-08 10:00:42.697;Completed;Cash on Delivery;359;541;1;441.67;0.00;35.33
156;2180;2025-01-01 10:00:42.697;2025-01-08 10:00:42.697;Completed;Cash on Delivery;360;744;1;145.64;0.00;11.65
156;2180;2025-01-01 10:00:42.697;2025-01-08 10:00:42.697;Completed;Cash on Delivery;361;253;1;1773.60;0.00;141.89
157;595;2023-07-20 10:00:42.700;NULL;NULL;NULL;362;731;1;147.03;0.00;11.76
157;595;2023-07-20 10:00:42.700;NULL;NULL;NULL;363;820;1;342.62;0.00;27.41
157;595;2023-07-20 10:00:42.700;NULL;NULL;NULL;364;445;1;65.43;0.00;5.23
157;595;2023-07-20 10:00:42.700;NULL;NULL;NULL;365;329;1;1599.40;118.60;127.95
158;378;2023-06-21 10:00:42.703;2023-06-24 10:00:42.703;Completed;NULL;366;461;1;133.96;0.00;10.72
159;106;2024-06-08 10:00:42.707;NULL;NULL;Credit Card;367;388;1;394.58;0.00;31.57
160;3592;2024-04-14 10:00:42.707;2024-04-18 10:00:42.707;Completed;Credit Card;368;471;1;389.73;81.51;31.18
160;3592;2024-04-14 10:00:42.707;2024-04-18 10:00:42.707;Completed;Credit Card;369;199;1;111.61;0.00;8.93
160;3592;2024-04-14 10:00:42.707;2024-04-18 10:00:42.707;Completed;Credit Card;370;310;1;112.96;7.33;9.04
161;2612;2023-07-02 10:00:42.710;NULL;NULL;NULL;371;755;1;105.67;27.00;8.45
162;1216;2023-08-05 10:00:42.713;2023-08-12 10:00:42.713;Completed;PayPal;372;809;1;81.00;0.00;6.48
163;31;2025-07-26 10:00:42.717;2025-07-29 10:00:42.717;Completed;Credit Card;373;332;1;135.83;26.08;10.87
164;3265;2024-10-15 10:00:42.720;2024-10-20 10:00:42.720;Completed;Credit Card;374;653;1;334.48;0.00;26.76
164;3265;2024-10-15 10:00:42.720;2024-10-20 10:00:42.720;Completed;Credit Card;375;632;1;175.42;0.00;14.03
164;3265;2024-10-15 10:00:42.720;2024-10-20 10:00:42.720;Completed;Credit Card;376;214;1;127.06;0.00;10.16
164;3265;2024-10-15 10:00:42.720;2024-10-20 10:00:42.720;Completed;Credit Card;377;596;1;1348.68;0.00;107.89
165;4260;2022-11-14 10:00:42.723;2022-11-19 10:00:42.723;Completed;NULL;378;984;1;148.69;0.00;11.90
166;1276;2024-12-26 10:00:42.727;2025-01-03 10:00:42.727;Completed;Credit Card;379;472;1;180.21;0.00;14.42
166;1276;2024-12-26 10:00:42.727;2025-01-03 10:00:42.727;Completed;Credit Card;380;445;1;65.43;0.00;5.23
166;1276;2024-12-26 10:00:42.727;2025-01-03 10:00:42.727;Completed;Credit Card;381;47;17;10839.88;0.00;867.19
166;1276;2024-12-26 10:00:42.727;2025-01-03 10:00:42.727;Completed;Credit Card;382;993;1;343.59;29.19;27.49
167;7364;2023-03-20 10:00:42.730;2023-03-25 10:00:42.730;Completed;Debit Card;383;674;1;159.57;0.00;12.77
168;603;2024-08-22 10:00:42.730;2024-08-25 10:00:42.730;Completed;Credit Card;384;838;1;190.10;0.00;15.21
169;7340;2024-04-22 10:00:42.730;2024-04-27 10:00:42.730;Completed;PayPal;385;724;1;113.79;12.66;9.10
169;7340;2024-04-22 10:00:42.730;2024-04-27 10:00:42.730;Completed;PayPal;386;658;1;130.40;0.00;10.43
169;7340;2024-04-22 10:00:42.730;2024-04-27 10:00:42.730;Completed;PayPal;387;106;1;108.44;0.00;8.68
170;795;2023-01-18 10:00:42.733;NULL;NULL;Credit Card;388;974;1;959.92;0.00;76.79
171;2291;2024-11-14 10:00:42.737;2024-11-21 10:00:42.737;Completed;PayPal;389;22;1;151.23;0.00;12.10
171;2291;2024-11-14 10:00:42.737;2024-11-21 10:00:42.737;Completed;PayPal;390;275;1;110.87;0.00;8.87
172;4555;2023-08-15 10:00:42.740;2023-08-23 10:00:42.740;Completed;Credit Card;391;699;1;36.43;10.86;2.91
173;5430;2023-02-02 10:00:42.740;2023-02-07 10:00:42.740;Completed;Debit Card;392;247;1;261.84;0.00;20.95
173;5430;2023-02-02 10:00:42.740;2023-02-07 10:00:42.740;Completed;Debit Card;393;343;1;228.15;0.00;18.25
173;5430;2023-02-02 10:00:42.740;2023-02-07 10:00:42.740;Completed;Debit Card;394;31;1;93.80;0.00;7.50
173;5430;2023-02-02 10:00:42.740;2023-02-07 10:00:42.740;Completed;Debit Card;395;14;1;260.77;0.00;20.86
174;5989;2024-07-08 10:00:42.743;NULL;NULL;Debit Card;396;197;1;1950.11;0.00;156.01
174;5989;2024-07-08 10:00:42.743;NULL;NULL;Debit Card;397;935;1;1735.01;263.84;138.80
174;5989;2024-07-08 10:00:42.743;NULL;NULL;Debit Card;398;588;1;298.78;0.00;23.90
174;5989;2024-07-08 10:00:42.743;NULL;NULL;Debit Card;399;956;1;1235.27;0.00;98.82
175;39;2023-01-08 10:00:42.747;NULL;NULL;NULL;400;12;1;56.52;0.00;4.52
175;39;2023-01-08 10:00:42.747;NULL;NULL;NULL;401;193;1;831.66;0.00;66.53
175;39;2023-01-08 10:00:42.747;NULL;NULL;NULL;402;764;1;61.99;0.00;4.96
176;2;2024-04-15 10:00:42.750;NULL;NULL;NULL;403;144;1;276.89;0.00;22.15
176;2;2024-04-15 10:00:42.750;NULL;NULL;NULL;404;598;1;126.17;21.35;10.09
176;2;2024-04-15 10:00:42.750;NULL;NULL;NULL;405;737;1;329.68;0.00;26.37
176;2;2024-04-15 10:00:42.750;NULL;NULL;NULL;406;898;1;136.84;0.00;10.95
177;5988;2024-07-06 10:00:42.753;2024-07-09 10:00:42.753;Completed;Credit Card;407;136;1;74.98;15.85;6.00
177;5988;2024-07-06 10:00:42.753;2024-07-09 10:00:42.753;Completed;Credit Card;408;476;1;66.86;0.00;5.35
178;158;2025-02-23 10:00:42.757;NULL;NULL;Debit Card;409;219;1;50.00;0.00;4.00
179;775;2023-09-05 10:00:42.757;NULL;NULL;NULL;410;607;1;68.31;0.00;5.46
179;775;2023-09-05 10:00:42.757;NULL;NULL;NULL;411;229;1;266.80;0.00;21.34
179;775;2023-09-05 10:00:42.757;NULL;NULL;NULL;412;269;1;134.18;0.00;10.73
180;6737;2024-05-30 10:00:42.760;NULL;NULL;Credit Card;413;263;1;108.31;0.00;8.66
181;6;2024-11-11 10:00:42.760;2024-11-13 10:00:42.760;Completed;PayPal;414;300;1;297.09;0.00;23.77
181;6;2024-11-11 10:00:42.760;2024-11-13 10:00:42.760;Completed;PayPal;415;437;1;136.38;0.00;10.91
181;6;2024-11-11 10:00:42.760;2024-11-13 10:00:42.760;Completed;PayPal;416;444;1;221.66;62.39;17.73
182;5147;2024-04-14 10:00:42.763;2024-04-20 10:00:42.763;Returned;PayPal;417;556;1;513.08;0.00;41.05
182;5147;2024-04-14 10:00:42.763;2024-04-20 10:00:42.763;Returned;PayPal;418;752;1;202.61;29.28;16.21
182;5147;2024-04-14 10:00:42.763;2024-04-20 10:00:42.763;Returned;PayPal;419;132;1;32.00;0.00;2.56
183;6202;2023-03-04 10:00:42.767;2023-03-12 10:00:42.767;Completed;Credit Card;420;387;1;1655.39;0.00;132.43
183;6202;2023-03-04 10:00:42.767;2023-03-12 10:00:42.767;Completed;Credit Card;421;941;1;1249.43;411.24;99.95
183;6202;2023-03-04 10:00:42.767;2023-03-12 10:00:42.767;Completed;Credit Card;422;585;1;141.81;0.00;11.34
184;941;2023-10-06 10:00:42.770;2023-10-11 10:00:42.770;Completed;PayPal;423;453;1;102.79;0.00;8.22
184;941;2023-10-06 10:00:42.770;2023-10-11 10:00:42.770;Completed;PayPal;424;11;1;1228.13;248.40;98.25
184;941;2023-10-06 10:00:42.770;2023-10-11 10:00:42.770;Completed;PayPal;425;119;1;1012.67;0.00;81.01
184;941;2023-10-06 10:00:42.770;2023-10-11 10:00:42.770;Completed;PayPal;426;962;1;260.37;0.00;20.83
185;416;2023-08-14 10:00:42.773;NULL;NULL;Debit Card;427;175;1;1257.14;0.00;100.57
185;416;2023-08-14 10:00:42.773;NULL;NULL;Debit Card;428;389;15;4179.15;0.00;334.33
186;9840;2024-08-18 10:00:42.777;2024-08-24 10:00:42.777;Completed;NULL;429;19;1;151.99;28.70;12.16
187;2642;2024-08-24 10:00:42.780;2024-08-29 10:00:42.780;Returned;Debit Card;430;367;1;1665.03;0.00;133.20
187;2642;2024-08-24 10:00:42.780;2024-08-29 10:00:42.780;Returned;Debit Card;431;876;1;49.81;0.00;3.98
188;234;2024-10-18 10:00:42.780;NULL;NULL;NULL;432;382;1;171.44;0.00;13.72
189;2416;2024-10-28 10:00:42.783;2024-11-02 10:00:42.783;Completed;PayPal;433;321;1;47.50;0.00;3.80
189;2416;2024-10-28 10:00:42.783;2024-11-02 10:00:42.783;Completed;PayPal;434;375;1;484.07;0.00;38.73
190;2257;2024-08-27 10:00:42.787;2024-09-02 10:00:42.787;Completed;Cash on Delivery;435;260;1;1330.50;72.27;106.44
190;2257;2024-08-27 10:00:42.787;2024-09-02 10:00:42.787;Completed;Cash on Delivery;436;442;1;137.27;0.00;10.98
190;2257;2024-08-27 10:00:42.787;2024-09-02 10:00:42.787;Completed;Cash on Delivery;437;604;1;82.33;22.76;6.59
190;2257;2024-08-27 10:00:42.787;2024-09-02 10:00:42.787;Completed;Cash on Delivery;438;340;1;1588.35;0.00;127.07
191;138;2023-04-22 10:00:42.790;2023-04-30 10:00:42.790;Completed;Credit Card;439;717;1;277.33;0.00;22.19
191;138;2023-04-22 10:00:42.790;2023-04-30 10:00:42.790;Completed;Credit Card;440;701;1;1905.49;0.00;152.44
192;5312;2024-09-06 10:00:42.790;2024-09-09 10:00:42.790;Completed;NULL;441;722;1;1653.63;314.18;132.29
192;5312;2024-09-06 10:00:42.790;2024-09-09 10:00:42.790;Completed;NULL;442;341;1;1835.11;0.00;146.81
192;5312;2024-09-06 10:00:42.790;2024-09-09 10:00:42.790;Completed;NULL;443;19;1;180.69;0.00;14.46
193;2954;2023-11-01 10:00:42.793;2023-11-08 10:00:42.793;Completed;PayPal;444;249;1;297.26;0.00;23.78
193;2954;2023-11-01 10:00:42.793;2023-11-08 10:00:42.793;Completed;PayPal;445;571;1;88.73;0.00;7.10
193;2954;2023-11-01 10:00:42.793;2023-11-08 10:00:42.793;Completed;PayPal;446;523;1;1680.46;0.00;134.44
193;2954;2023-11-01 10:00:42.793;2023-11-08 10:00:42.793;Completed;PayPal;447;976;1;198.45;0.00;15.88
194;16;2023-04-30 10:00:42.800;2023-05-04 10:00:42.800;Completed;PayPal;448;351;1;156.16;20.81;12.49
194;16;2023-04-30 10:00:42.800;2023-05-04 10:00:42.800;Completed;PayPal;449;889;1;91.88;0.00;7.35
194;16;2023-04-30 10:00:42.800;2023-05-04 10:00:42.800;Completed;PayPal;450;939;1;106.71;0.00;8.54
195;3065;2024-04-28 10:00:42.800;2024-05-01 10:00:42.800;Completed;PayPal;451;905;1;655.49;196.00;52.44
195;3065;2024-04-28 10:00:42.800;2024-05-01 10:00:42.800;Completed;PayPal;452;822;1;105.93;0.00;8.47
195;3065;2024-04-28 10:00:42.800;2024-05-01 10:00:42.800;Completed;PayPal;453;608;1;89.43;0.00;7.15
196;3692;2025-07-17 10:00:42.807;NULL;Pending;PayPal;454;93;1;142.81;0.00;11.42
196;3692;2025-07-17 10:00:42.807;NULL;Pending;PayPal;455;311;1;1130.75;0.00;90.46
197;99;2023-05-16 10:00:42.807;2023-05-20 10:00:42.807;Completed;NULL;456;145;1;79.92;0.00;6.39
198;2772;2022-10-16 10:00:42.810;NULL;NULL;Credit Card;457;771;1;427.61;0.00;34.21
199;2126;2022-10-21 10:00:42.810;NULL;NULL;Credit Card;458;192;1;198.16;0.00;15.85
200;9255;2024-03-18 10:00:42.813;2024-03-23 10:00:42.813;Completed;Debit Card;459;765;1;12.77;2.71;1.02
200;9255;2024-03-18 10:00:42.813;2024-03-23 10:00:42.813;Completed;Debit Card;460;791;1;38.08;0.00;3.05
201;3363;2024-10-03 10:00:42.813;2024-10-10 10:00:42.813;Completed;Credit Card;461;128;1;191.60;0.00;15.33
201;3363;2024-10-03 10:00:42.813;2024-10-10 10:00:42.813;Completed;Credit Card;462;739;1;143.35;0.00;11.47
201;3363;2024-10-03 10:00:42.813;2024-10-10 10:00:42.813;Completed;Credit Card;463;595;1;47.31;0.00;3.78
201;3363;2024-10-03 10:00:42.813;2024-10-10 10:00:42.813;Completed;Credit Card;464;117;1;136.57;0.00;10.93
202;865;2023-05-30 10:00:42.820;NULL;NULL;Debit Card;465;937;1;74.70;0.00;5.98
202;865;2023-05-30 10:00:42.820;NULL;NULL;Debit Card;466;210;1;57.88;9.55;4.63
202;865;2023-05-30 10:00:42.820;NULL;NULL;Debit Card;467;524;1;248.13;0.00;19.85
