ProductID;ProductName;Category;Subcategory;BrandName;Price;StockAvailability
1301;TechGiant Smartphones Model #1301;Electronics;Smartphones;TechGiant;674.50;374
1302;HomeEssentials Bedding Model #1302;Home & Kitchen;Bedding;HomeEssentials;496.12;284
1303;ClassicFits Jeans Model #1303;Clothing;Jeans;ClassicFits;130.58;448
1304;GlowUp Makeup Model #1304;Beauty & Health;Makeup;GlowUp;172.04;207
1305;GlowUp Skincare Model #1305;Beauty & Health;Skincare;GlowUp;168.66;402
1306;ElectroBrand Headphones Model #1306;Electronics;Headphones;ElectroBrand;1466.48;196
1307;HomeEssentials Bedding Model #1307;Home & Kitchen;Bedding;HomeEssentials;399.54;399
1308;CozyLiving Cookware Model #1308;Home & Kitchen;Cookware;CozyLiving;188.49;185
1309;GadgetPro Headphones Model #1309;Electronics;Headphones;GadgetPro;192.08;186
1310;UrbanWear Jackets Model #1310;Clothing;Jackets;UrbanWear;46.93;92
1311;ClassicFits T-Shirts Model #1311;Clothing;T-Shirts;ClassicFits;293.70;72
1312;VitaBoost Skincare Model #1312;Beauty & Health;Skincare;VitaBoost;34.99;408
1313;VitaBoost Makeup Model #1313;Beauty & Health;Makeup;VitaBoost;104.92;484
1314;PureHealth Skincare Model #1314;Beauty & Health;Skincare;PureHealth;22.50;249
1315;UrbanWear Jackets Model #1315;Clothing;Jackets;UrbanWear;291.82;36
1316;GadgetPro Headphones Model #1316;Electronics;Headphones;GadgetPro;289.80;240
1317;KitchenWiz Cookware Model #1317;Home & Kitchen;Cookware;KitchenWiz;452.79;81
1318;EcoThreads T-Shirts Model #1318;Clothing;T-Shirts;EcoThreads;61.40;197
1319;KitchenWiz Bedding Model #1319;Home & Kitchen;Bedding;KitchenWiz;412.87;0
1320;ElectroBrand Smartphones Model #1320;Electronics;Smartphones;ElectroBrand;754.35;28
1321;VitaBoost Skincare Model #1321;Beauty & Health;Skincare;VitaBoost;116.32;212
1322;TechGiant Smartphones Model #1322;Electronics;Smartphones;TechGiant;1906.33;398
1323;VitaBoost Makeup Model #1323;Beauty & Health;Makeup;VitaBoost;169.66;243
1324;CozyLiving Decor Model #1324;Home & Kitchen;Decor;CozyLiving;420.13;26
1325;PureHealth Vitamins Model #1325;Beauty & Health;Vitamins;PureHealth;141.71;65
1326;CozyLiving Bedding Model #1326;Home & Kitchen;Bedding;CozyLiving;69.74;471
1327;KitchenWiz Decor Model #1327;Home & Kitchen;Decor;KitchenWiz;237.19;311
1328;HomeEssentials Decor Model #1328;Home & Kitchen;Decor;HomeEssentials;496.26;247
1329;CozyLiving Cookware Model #1329;Home & Kitchen;Cookware;CozyLiving;161.53;52
1330;HomeEssentials Bedding Model #1330;Home & Kitchen;Bedding;HomeEssentials;161.17;272
1331;CozyLiving Decor Model #1331;Home & Kitchen;Decor;CozyLiving;64.00;143
1332;HomeEssentials Bedding Model #1332;Home & Kitchen;Bedding;HomeEssentials;246.99;224
1333;TechGiant Laptops Model #1333;Electronics;Laptops;TechGiant;1197.36;351
1334;ElectroBrand Headphones Model #1334;Electronics;Headphones;ElectroBrand;554.99;286
1335;GlowUp Skincare Model #1335;Beauty & Health;Skincare;GlowUp;66.12;279
1336;GlowUp Makeup Model #1336;Beauty & Health;Makeup;GlowUp;152.74;255
1337;KitchenWiz Cookware Model #1337;Home & Kitchen;Cookware;KitchenWiz;99.80;295
1338;GlowUp Skincare Model #1338;Beauty & Health;Skincare;GlowUp;139.38;360
1339;TechGiant Headphones Model #1339;Electronics;Headphones;TechGiant;302.63;24
1340;HomeEssentials Bedding Model #1340;Home & Kitchen;Bedding;HomeEssentials;322.77;126
1341;TechGiant Headphones Model #1341;Electronics;Headphones;TechGiant;1918.43;54
1342;ElectroBrand Headphones Model #1342;Electronics;Headphones;ElectroBrand;1215.35;62
1343;EcoThreads T-Shirts Model #1343;Clothing;T-Shirts;EcoThreads;162.67;13
1344;EcoThreads T-Shirts Model #1344;Clothing;T-Shirts;EcoThreads;229.41;211
1345;GadgetPro Smartphones Model #1345;Electronics;Smartphones;GadgetPro;1428.00;92
1346;EcoThreads Jeans Model #1346;Clothing;Jeans;EcoThreads;106.23;314
1347;UrbanWear T-Shirts Model #1347;Clothing;T-Shirts;UrbanWear;114.83;458
1348;HomeEssentials Cookware Model #1348;Home & Kitchen;Cookware;HomeEssentials;84.72;192
1349;VitaBoost Makeup Model #1349;Beauty & Health;Makeup;VitaBoost;12.19;469
1350;PureHealth Skincare Model #1350;Beauty & Health;Skincare;PureHealth;81.89;37
1351;KitchenWiz Decor Model #1351;Home & Kitchen;Decor;KitchenWiz;429.63;7
1352;ElectroBrand Laptops Model #1352;Electronics;Laptops;ElectroBrand;919.73;32
1353;GlowUp Skincare Model #1353;Beauty & Health;Skincare;GlowUp;97.11;496
1354;UrbanWear Jeans Model #1354;Clothing;Jeans;UrbanWear;227.79;40
1355;KitchenWiz Cookware Model #1355;Home & Kitchen;Cookware;KitchenWiz;281.13;417
1356;TechGiant Headphones Model #1356;Electronics;Headphones;TechGiant;864.25;468
1357;PureHealth Makeup Model #1357;Beauty & Health;Makeup;PureHealth;157.88;117
1358;EcoThreads Jeans Model #1358;Clothing;Jeans;EcoThreads;44.58;217
1359;HomeEssentials Cookware Model #1359;Home & Kitchen;Cookware;HomeEssentials;462.20;239
1360;CozyLiving Cookware Model #1360;Home & Kitchen;Cookware;CozyLiving;84.57;448
1361;UrbanWear Jeans Model #1361;Clothing;Jeans;UrbanWear;244.32;216
1362;EcoThreads Jeans Model #1362;Clothing;Jeans;EcoThreads;35.35;124
1363;KitchenWiz Decor Model #1363;Home & Kitchen;Decor;KitchenWiz;47.41;102
1364;GadgetPro Headphones Model #1364;Electronics;Headphones;GadgetPro;1506.79;395
1365;TechGiant Smartphones Model #1365;Electronics;Smartphones;TechGiant;1408.27;352
1366;PureHealth Makeup Model #1366;Beauty & Health;Makeup;PureHealth;136.16;313
1367;VitaBoost Skincare Model #1367;Beauty & Health;Skincare;VitaBoost;50.88;107
1368;HomeEssentials Decor Model #1368;Home & Kitchen;Decor;HomeEssentials;295.62;90
1369;ElectroBrand Headphones Model #1369;Electronics;Headphones;ElectroBrand;1847.11;392
1370;ClassicFits Jeans Model #1370;Clothing;Jeans;ClassicFits;297.60;280
1371;TechGiant Laptops Model #1371;Electronics;Laptops;TechGiant;265.95;112
1372;UrbanWear Jackets Model #1372;Clothing;Jackets;UrbanWear;77.89;177
1373;HomeEssentials Decor Model #1373;Home & Kitchen;Decor;HomeEssentials;204.84;322
1374;TechGiant Smartphones Model #1374;Electronics;Smartphones;TechGiant;770.42;189
1375;CozyLiving Decor Model #1375;Home & Kitchen;Decor;CozyLiving;63.34;7
1376;VitaBoost Vitamins Model #1376;Beauty & Health;Vitamins;VitaBoost;43.27;1
1377;CozyLiving Decor Model #1377;Home & Kitchen;Decor;CozyLiving;261.48;246
1378;ElectroBrand Laptops Model #1378;Electronics;Laptops;ElectroBrand;1332.16;195
1379;TechGiant Smartphones Model #1379;Electronics;Smartphones;TechGiant;1123.25;383
1380;GlowUp Makeup Model #1380;Beauty & Health;Makeup;GlowUp;21.54;223
1381;HomeEssentials Bedding Model #1381;Home & Kitchen;Bedding;HomeEssentials;252.57;433
1382;GlowUp Vitamins Model #1382;Beauty & Health;Vitamins;GlowUp;68.42;182
1383;HomeEssentials Decor Model #1383;Home & Kitchen;Decor;HomeEssentials;27.39;435
1384;ElectroBrand Headphones Model #1384;Electronics;Headphones;ElectroBrand;940.63;273
1385;GlowUp Skincare Model #1385;Beauty & Health;Skincare;GlowUp;118.97;210
1386;HomeEssentials Decor Model #1386;Home & Kitchen;Decor;HomeEssentials;202.17;482
1387;VitaBoost Skincare Model #1387;Beauty & Health;Skincare;VitaBoost;115.51;441
1388;ClassicFits Jeans Model #1388;Clothing;Jeans;ClassicFits;257.68;219
1389;KitchenWiz Bedding Model #1389;Home & Kitchen;Bedding;KitchenWiz;210.90;423
1390;EcoThreads T-Shirts Model #1390;Clothing;T-Shirts;EcoThreads;288.41;372
1391;HomeEssentials Cookware Model #1391;Home & Kitchen;Cookware;HomeEssentials;368.81;403
1392;TechGiant Smartphones Model #1392;Electronics;Smartphones;TechGiant;1160.13;64
1393;TechGiant Laptops Model #1393;Electronics;Laptops;TechGiant;1444.95;428
1394;HomeEssentials Bedding Model #1394;Home & Kitchen;Bedding;HomeEssentials;149.48;370
1395;ElectroBrand Smartphones Model #1395;Electronics;Smartphones;ElectroBrand;1003.61;166
1396;PureHealth Makeup Model #1396;Beauty & Health;Makeup;PureHealth;102.94;194
1397;UrbanWear Jeans Model #1397;Clothing;Jeans;UrbanWear;240.55;375
1398;EcoThreads T-Shirts Model #1398;Clothing;T-Shirts;EcoThreads;265.99;150
1399;GlowUp Skincare Model #1399;Beauty & Health;Skincare;GlowUp;102.44;358
1400;PureHealth Skincare Model #1400;Beauty & Health;Skincare;PureHealth;38.67;2
1401;EcoThreads T-Shirts Model #1401;Clothing;T-Shirts;EcoThreads;82.36;387
1402;PureHealth Vitamins Model #1402;Beauty & Health;Vitamins;PureHealth;88.43;202
1403;ClassicFits Jackets Model #1403;Clothing;Jackets;ClassicFits;215.56;96
1404;KitchenWiz Bedding Model #1404;Home & Kitchen;Bedding;KitchenWiz;167.67;246
1405;GlowUp Vitamins Model #1405;Beauty & Health;Vitamins;GlowUp;48.01;296
1406;EcoThreads Jeans Model #1406;Clothing;Jeans;EcoThreads;198.28;139
1407;PureHealth Makeup Model #1407;Beauty & Health;Makeup;PureHealth;107.85;369
1408;ClassicFits T-Shirts Model #1408;Clothing;T-Shirts;ClassicFits;198.27;413
1409;EcoThreads Jeans Model #1409;Clothing;Jeans;EcoThreads;201.97;204
1410;UrbanWear Jackets Model #1410;Clothing;Jackets;UrbanWear;170.38;98
1411;EcoThreads T-Shirts Model #1411;Clothing;T-Shirts;EcoThreads;255.94;447
1412;CozyLiving Cookware Model #1412;Home & Kitchen;Cookware;CozyLiving;258.67;21
1413;GlowUp Vitamins Model #1413;Beauty & Health;Vitamins;GlowUp;147.37;240
1414;CozyLiving Bedding Model #1414;Home & Kitchen;Bedding;CozyLiving;486.06;117
1415;GlowUp Skincare Model #1415;Beauty & Health;Skincare;GlowUp;173.95;283
1416;EcoThreads T-Shirts Model #1416;Clothing;T-Shirts;EcoThreads;123.96;51
1417;KitchenWiz Bedding Model #1417;Home & Kitchen;Bedding;KitchenWiz;409.29;151
1418;TechGiant Headphones Model #1418;Electronics;Headphones;TechGiant;1409.53;266
1419;EcoThreads Jeans Model #1419;Clothing;Jeans;EcoThreads;272.57;104
1420;ElectroBrand Headphones Model #1420;Electronics;Headphones;ElectroBrand;530.12;361
1421;ClassicFits Jackets Model #1421;Clothing;Jackets;ClassicFits;179.84;362
1422;EcoThreads Jackets Model #1422;Clothing;Jackets;EcoThreads;137.98;129
1423;GadgetPro Smartphones Model #1423;Electronics;Smartphones;GadgetPro;1269.54;300
1424;ElectroBrand Smartphones Model #1424;Electronics;Smartphones;ElectroBrand;355.21;447
1425;UrbanWear Jackets Model #1425;Clothing;Jackets;UrbanWear;117.36;460
1426;GadgetPro Laptops Model #1426;Electronics;Laptops;GadgetPro;503.40;334
1427;UrbanWear T-Shirts Model #1427;Clothing;T-Shirts;UrbanWear;199.02;289
1428;CozyLiving Bedding Model #1428;Home & Kitchen;Bedding;CozyLiving;395.92;39
1429;PureHealth Skincare Model #1429;Beauty & Health;Skincare;PureHealth;33.35;260
1430;EcoThreads Jackets Model #1430;Clothing;Jackets;EcoThreads;75.34;162
1431;CozyLiving Decor Model #1431;Home & Kitchen;Decor;CozyLiving;108.44;92
1432;HomeEssentials Cookware Model #1432;Home & Kitchen;Cookware;HomeEssentials;466.97;499
1433;HomeEssentials Cookware Model #1433;Home & Kitchen;Cookware;HomeEssentials;489.73;496
1434;TechGiant Headphones Model #1434;Electronics;Headphones;TechGiant;503.42;163
1435;GlowUp Makeup Model #1435;Beauty & Health;Makeup;GlowUp;130.10;246
1436;PureHealth Skincare Model #1436;Beauty & Health;Skincare;PureHealth;105.53;170
1437;GlowUp Vitamins Model #1437;Beauty & Health;Vitamins;GlowUp;170.78;219
1438;PureHealth Makeup Model #1438;Beauty & Health;Makeup;PureHealth;152.37;160
1439;ClassicFits Jackets Model #1439;Clothing;Jackets;ClassicFits;107.01;378
1440;VitaBoost Skincare Model #1440;Beauty & Health;Skincare;VitaBoost;170.43;374
1441;ClassicFits Jackets Model #1441;Clothing;Jackets;ClassicFits;250.96;336
1442;CozyLiving Decor Model #1442;Home & Kitchen;Decor;CozyLiving;185.96;284
1443;ClassicFits Jeans Model #1443;Clothing;Jeans;ClassicFits;155.09;281
1444;PureHealth Makeup Model #1444;Beauty & Health;Makeup;PureHealth;70.08;326
1445;EcoThreads T-Shirts Model #1445;Clothing;T-Shirts;EcoThreads;38.09;334
1446;CozyLiving Bedding Model #1446;Home & Kitchen;Bedding;CozyLiving;371.87;279
1447;PureHealth Makeup Model #1447;Beauty & Health;Makeup;PureHealth;27.82;480
1448;CozyLiving Cookware Model #1448;Home & Kitchen;Cookware;CozyLiving;190.76;338
1449;ClassicFits T-Shirts Model #1449;Clothing;T-Shirts;ClassicFits;25.16;243
1450;UrbanWear Jackets Model #1450;Clothing;Jackets;UrbanWear;131.87;25
1451;TechGiant Laptops Model #1451;Electronics;Laptops;TechGiant;1788.83;21
1452;TechGiant Headphones Model #1452;Electronics;Headphones;TechGiant;159.66;95
1453;CozyLiving Cookware Model #1453;Home & Kitchen;Cookware;CozyLiving;437.34;189
1454;GlowUp Skincare Model #1454;Beauty & Health;Skincare;GlowUp;194.16;27
1455;GadgetPro Laptops Model #1455;Electronics;Laptops;GadgetPro;1312.23;267
1456;UrbanWear Jackets Model #1456;Clothing;Jackets;UrbanWear;283.72;494
1457;PureHealth Makeup Model #1457;Beauty & Health;Makeup;PureHealth;117.49;474
1458;CozyLiving Bedding Model #1458;Home & Kitchen;Bedding;CozyLiving;182.09;391
